GnPR,treeDensity,park_grass_ratio,parcel_grass_ratio,greenroof_ratio,roadDensity,bldDensity,avg_BH,avg_GPR,UHI_d
0.705428,0,0.074712,0.630716,0.0,0.8,9,28.8,0.903505,0.147112
0.753857,0,0.078687,0.67517,0.0,0.8,9,45.6,1.488354,0.161336
0.816519,0,0.088649,0.72787,0.0,0.8,9,69.9,1.93484,0.172831
0.709322,0,0.066283,0.643039,0.0,0.8,9,29.2,0.883776,0.145685
0.792968,0,0.07693,0.716038,0.0,0.8,9,62.3,2.119601,0.178116
0.816233,0,0.072791,0.743442,0.0,0.8,9,67.0,1.885017,0.171781
0.718207,0,0.151159,0.567048,0.0,0.8,9,34.6,0.976874,0.144635
0.757576,0,0.119005,0.638571,0.0,0.8,9,50.5,1.557315,0.162728
0.793519,0,0.124305,0.669214,0.0,0.8,9,55.5,1.939389,0.172158
0.706087,0,0.074712,0.631375,0.0,0.8,9,28.9,0.897296,0.146815
0.793394,0,0.082933,0.710461,0.0,0.8,9,59.0,1.91083,0.175274
0.709322,0,0.066283,0.643039,0.0,0.8,9,29.2,0.881922,0.145674
0.720442,0,0.170084,0.550358,0.0,0.8,9,34.7,0.981638,0.143733
0.706087,0,0.074712,0.631375,0.0,0.8,9,28.9,0.900129,0.146815
0.768543,0,0.034899,0.733644,0.0,0.3,11,24.3,0.853316,0.150571
0.789787,0,0.0,0.789787,0.0,0.3,11,31.9,1.237151,0.165982
0.842079,0,0.0,0.842079,0.0,0.3,11,45.1,1.730703,0.181781
0.84357,0,0.0,0.84357,0.0,0.3,11,51.3,1.729051,0.178721
0.876563,0,0.079221,0.797342,0.0,0.3,11,69.0,2.025707,0.174692
0.770464,0,0.017184,0.75328,0.0,0.3,11,24.6,0.817987,0.150251
0.788192,0,0.0,0.788192,0.0,0.3,11,33.1,1.255112,0.167648
0.842333,0,0.0,0.842333,0.0,0.3,11,46.3,1.687542,0.183071
0.842158,0,0.0,0.842158,0.0,0.3,11,52.7,1.811097,0.18097
0.876563,0,0.0,0.876563,0.0,0.3,11,67.2,1.738192,0.173276
0.769832,0,0.020337,0.749495,0.0,0.3,11,24.0,0.798337,0.149795
0.790192,0,0.0,0.790192,0.0,0.3,11,31.4,1.214948,0.164555
0.840029,0,0.0,0.840029,0.0,0.3,11,44.7,1.694057,0.183025
0.848935,0,0.048911,0.800024,0.0,0.3,11,57.1,1.846718,0.180068
0.883816,0,0.093059,0.790757,0.0,0.3,11,73.7,1.901159,0.170582
0.769259,0,0.034899,0.73436,0.0,0.3,11,24.4,0.849,0.150354
0.80425,0,0.076933,0.727317,0.0,0.3,11,37.2,1.270367,0.163687
0.855804,0,0.079221,0.776583,0.0,0.3,11,51.2,1.886685,0.179167
0.848217,0,0.032606,0.815611,0.0,0.3,11,55.1,1.788162,0.178938
0.771542,0,0.043345,0.728197,0.0,0.3,11,25.8,0.853848,0.150868
0.800286,0,0.079094,0.721192,0.0,0.3,11,38.7,1.38732,0.167603
0.857158,0,0.101173,0.755985,0.0,0.3,11,52.1,1.785103,0.179075
0.856997,0,0.124679,0.732318,0.0,0.3,11,56.2,1.92798,0.173253
0.88373,0,0.126932,0.756798,0.0,0.3,11,77.4,2.050631,0.172979
0.775649,0,0.039873,0.735776,0.0,0.3,11,25.5,0.795635,0.149178
0.802007,0,0.061917,0.74009,0.0,0.3,11,36.2,1.283299,0.163642
0.846501,0,0.040743,0.805758,0.0,0.3,11,48.5,1.774168,0.183219
0.855976,0,0.093067,0.762909,0.0,0.3,11,60.1,1.806226,0.176975
0.775898,0,0.07787,0.698028,0.0,0.3,11,22.7,0.840326,0.146484
0.853328,0,0.075079,0.778249,0.0,0.3,11,56.5,1.810951,0.176507
0.775238,0,0.083967,0.691271,0.0,0.3,11,22.6,0.829459,0.146564
0.805478,0,0.101552,0.703926,0.0,0.3,11,41.9,1.466476,0.167237
0.855563,0,0.124679,0.730884,0.0,0.3,11,55.9,1.953743,0.174144
0.780918,0,0.088338,0.69258,0.0,0.3,11,24.8,0.811767,0.146244
0.80335,0,0.088346,0.715004,0.0,0.3,11,35.0,1.306837,0.161507
0.85557,0,0.093058,0.762512,0.0,0.3,11,49.9,1.77561,0.17839
0.789637,0,0.134371,0.655266,0.0,0.3,11,28.4,0.834089,0.145708
0.81271,0,0.127706,0.685004,0.0,0.3,11,41.7,1.419528,0.163014
0.85653,0,0.135935,0.720595,0.0,0.3,11,47.4,1.796105,0.175274
0.85628,0,0.124679,0.731601,0.0,0.3,11,56.1,1.942666,0.173653
0.779528,0,0.088338,0.69119,0.0,0.3,11,25.1,0.833715,0.147123
0.857409,0,0.093067,0.764342,0.0,0.3,11,60.6,1.788126,0.176153
0.804967,0,0.076933,0.728034,0.0,0.3,11,37.3,1.264495,0.16339
0.788465,0,0.173354,0.615111,0.0,0.3,11,27.2,0.91568,0.145342
0.702096,0,0.029264,0.672832,0.0,0.8,11,23.8,0.724697,0.145057
0.73881,0,0.0,0.73881,0.0,0.8,11,33.4,1.159755,0.159612
0.77127,0,0.0,0.77127,0.0,0.8,11,44.3,1.7109,0.177329
0.792589,0,0.0,0.792589,0.0,0.8,11,51.5,1.790031,0.178162
0.832684,0,0.076934,0.75575,0.0,0.8,11,68.2,2.126404,0.174829
0.697448,0,0.017183,0.680265,0.0,0.8,11,25.4,0.770776,0.14774
0.738122,0,0.0,0.738122,0.0,0.8,11,34.5,1.155028,0.160753
0.77298,0,0.0,0.77298,0.0,0.8,11,48.4,1.705236,0.180205
0.791141,0,0.0,0.791141,0.0,0.8,11,52.6,1.872424,0.180205
0.828861,0,0.0,0.828861,0.0,0.8,11,69.6,1.949203,0.17911
0.695753,0,0.015661,0.680092,0.0,0.8,11,23.2,0.737904,0.146712
0.737689,0,0.0,0.737689,0.0,0.8,11,32.0,1.147357,0.158425
0.770711,0,0.0,0.770711,0.0,0.8,11,45.8,1.701319,0.179349
0.797606,0,0.045994,0.751612,0.0,0.8,11,58.0,1.957873,0.179897
0.833379,0,0.091245,0.742134,0.0,0.8,11,75.2,2.234122,0.178562
0.702096,0,0.029264,0.672832,0.0,0.8,11,23.7,0.723731,0.145023
0.748658,0,0.072776,0.675882,0.0,0.8,11,38.2,1.21047,0.158436
0.7854,0,0.07693,0.70847,0.0,0.8,11,51.6,1.890889,0.174635
0.803494,0,0.072791,0.730703,0.0,0.8,11,57.7,1.875619,0.175605
0.702286,0,0.043355,0.658931,0.0,0.8,11,25.8,0.750217,0.146484
0.747568,0,0.075955,0.671613,0.0,0.8,11,41.4,1.305812,0.161861
0.787138,0,0.095462,0.691676,0.0,0.8,11,51.4,1.721241,0.173322
0.805597,0,0.119667,0.68593,0.0,0.8,11,57.8,2.072222,0.17371
0.840198,0,0.121947,0.718251,0.0,0.8,11,76.7,2.130974,0.172877
0.698007,0,0.032258,0.665749,0.0,0.8,11,25.2,0.763682,0.147397
0.745074,0,0.055418,0.689656,0.0,0.8,11,37.6,1.28491,0.159806
0.784067,0,0.082933,0.701134,0.0,0.8,11,50.7,1.783822,0.175023
0.805966,0,0.088649,0.717317,0.0,0.8,11,62.8,1.922706,0.177215
0.702995,0,0.046107,0.656888,0.0,0.8,11,22.6,0.733623,0.143676
0.786116,0,0.07693,0.709186,0.0,0.8,11,51.8,1.883718,0.174361
0.803494,0,0.072791,0.730703,0.0,0.8,11,57.7,1.878182,0.175605
0.708273,0,0.083981,0.624292,0.0,0.8,11,22.9,0.722394,0.142032
0.750911,0,0.098406,0.652505,0.0,0.8,11,43.3,1.340008,0.161279
0.787507,0,0.095462,0.692045,0.0,0.8,11,51.9,1.725296,0.173447
0.805945,0,0.119667,0.686278,0.0,0.8,11,57.9,2.058621,0.173447
0.702952,0,0.074712,0.62824,0.0,0.8,11,23.7,0.762475,0.144612
0.747969,0,0.078687,0.669282,0.0,0.8,11,37.2,1.303998,0.157546
0.805619,0,0.088649,0.71697,0.0,0.8,11,62.6,1.933285,0.177397
0.70828,0,0.066283,0.641997,0.0,0.8,11,24.1,0.745273,0.1429
0.784683,0,0.07693,0.707753,0.0,0.8,11,51.4,1.898797,0.175114
0.804154,0,0.072791,0.731363,0.0,0.8,11,57.9,1.866009,0.175388
0.717548,0,0.151159,0.566389,0.0,0.8,11,28.1,0.803775,0.141849
0.753803,0,0.119005,0.634798,0.0,0.8,11,42.7,1.375412,0.159075
0.787893,0,0.124305,0.663588,0.0,0.8,11,48.5,1.757263,0.170263
0.702952,0,0.074712,0.62824,0.0,0.8,11,23.7,0.759363,0.1446
0.78335,0,0.082933,0.700417,0.0,0.8,11,50.6,1.794102,0.175411
0.706961,0,0.066283,0.640678,0.0,0.8,11,24.0,0.756827,0.143322
0.802835,0,0.072791,0.730044,0.0,0.8,11,57.5,1.887792,0.175947
0.71947,0,0.170084,0.549386,0.0,0.8,11,27.8,0.801611,0.140685
0.702292,0,0.074712,0.62758,0.0,0.8,11,23.7,0.767988,0.14484
0.754311,0,0.034899,0.597377,0.0,0.3,3,68.1,1.887173,0.219132
0.821285,0,0.0,0.689419,0.0,0.3,3,84.3,1.719118,0.200217
0.873097,0,0.0,0.718756,0.0,0.3,3,93.8,1.489184,0.207306
0.866517,0,0.0,0.700058,0.0,0.3,3,94.5,1.366515,0.197363
0.909963,0,0.079221,0.698174,0.0,0.3,3,99.8,0.908019,0.16008
0.751796,0,0.017184,0.608921,0.0,0.3,3,67.4,1.867334,0.218607
0.819805,0,0.0,0.689419,0.0,0.3,3,87.7,1.768671,0.204281
0.877553,0,0.0,0.718756,0.0,0.3,3,92.8,1.398184,0.202603
0.866627,0,0.0,0.700058,0.0,0.3,3,86.9,1.239961,0.191849
0.900469,0,0.0,0.721002,0.0,0.3,3,95.0,0.879449,0.170057
0.751807,0,0.020337,0.597546,0.0,0.3,3,68.4,1.906001,0.220068
0.819875,0,0.0,0.689419,0.0,0.3,3,84.0,1.744428,0.201484
0.877611,0,0.0,0.718756,0.0,0.3,3,93.3,1.437198,0.202979
0.881364,0,0.048911,0.702101,0.0,0.3,3,98.3,1.292472,0.182648
0.908889,0,0.093059,0.721002,0.0,0.3,3,102.7,0.927829,0.161153
0.753652,0,0.034899,0.596718,0.0,0.3,3,67.9,1.902961,0.219372
0.823573,0,0.076933,0.617703,0.0,0.3,3,87.2,1.808454,0.200491
0.878035,0,0.079221,0.643491,0.0,0.3,3,100.5,1.543922,0.206564
0.874244,0,0.032606,0.730846,0.0,0.3,3,97.4,1.311813,0.189235
0.748901,0,0.043345,0.585369,0.0,0.3,3,69.1,1.944631,0.224543
0.834503,0,0.079094,0.647506,0.0,0.3,3,91.2,1.859925,0.188368
0.891096,0,0.101173,0.621539,0.0,0.3,3,97.9,1.494631,0.190297
0.867504,0,0.124679,0.641687,0.0,0.3,3,101.3,1.460227,0.200365
0.915138,0,0.126932,0.65185,0.0,0.3,3,102.9,0.830594,0.155856
0.754251,0,0.039873,0.581219,0.0,0.3,3,70.0,1.89231,0.219326
0.82258,0,0.061917,0.629564,0.0,0.3,3,87.6,1.820034,0.20097
0.888598,0,0.040743,0.684094,0.0,0.3,3,90.9,1.369035,0.189349
0.883825,0,0.093067,0.65843,0.0,0.3,3,97.8,1.269752,0.177991
0.761691,0,0.07787,0.570468,0.0,0.3,3,73.1,2.033551,0.21605
0.876752,0,0.075079,0.691287,0.0,0.3,3,94.4,1.278159,0.185628
0.759958,0,0.083967,0.562626,0.0,0.3,3,71.0,2.017118,0.215696
0.836491,0,0.101552,0.627026,0.0,0.3,3,90.9,1.844117,0.186084
0.762156,0,0.088338,0.559364,0.0,0.3,3,72.5,1.97987,0.215103
0.829359,0,0.088346,0.629564,0.0,0.3,3,93.9,1.923138,0.196861
0.884491,0,0.093058,0.633048,0.0,0.3,3,96.4,1.483226,0.197237
0.761609,0,0.07787,0.570468,0.0,0.3,3,73.1,2.033786,0.21613
0.759884,0,0.134371,0.518533,0.0,0.3,3,75.3,2.086163,0.221701
0.833939,0,0.127706,0.603958,0.0,0.3,3,93.0,1.865929,0.191427
0.892008,0,0.135935,0.587819,0.0,0.3,3,99.8,1.573927,0.190731
0.762858,0,0.088338,0.559364,0.0,0.3,3,72.5,1.978673,0.214635
0.828639,0,0.088346,0.629564,0.0,0.3,3,93.9,1.924694,0.197774
0.767887,0,0.173354,0.497395,0.0,0.3,3,79.7,2.242353,0.217226
0.761507,0,0.088338,0.560023,0.0,0.3,3,72.7,1.965869,0.215765
0.684309,0,0.029264,0.549403,0.0,0.8,3,69.6,1.917566,0.206861
0.743541,0,0.0,0.645126,0.0,0.8,3,82.0,1.916101,0.211005
0.812904,0,0.0,0.66047,0.0,0.8,3,99.0,1.667456,0.192226
0.834045,0,0.0,0.66288,0.0,0.8,3,97.4,1.422966,0.176815
0.87436,0,0.076934,0.662769,0.0,0.8,3,105.6,1.060961,0.152877
0.684712,0,0.017183,0.557603,0.0,0.8,3,66.7,1.767928,0.202466
0.743627,0,0.0,0.645126,0.0,0.8,3,86.1,1.977868,0.213779
0.809895,0,0.0,0.66047,0.0,0.8,3,93.5,1.522528,0.192523
0.832332,0,0.0,0.66288,0.0,0.8,3,93.2,1.332128,0.176404
0.871015,0,0.0,0.692834,0.0,0.8,3,97.8,0.942052,0.155651
0.679004,0,0.015661,0.548697,0.0,0.8,3,67.9,1.942986,0.209829
0.746684,0,0.0,0.645126,0.0,0.8,3,87.7,2.057026,0.211587
0.805311,0,0.0,0.66047,0.0,0.8,3,96.8,1.607079,0.199715
0.839288,0,0.045994,0.664923,0.0,0.8,3,101.1,1.402941,0.171724
0.876968,0,0.091245,0.691899,0.0,0.8,3,108.7,1.065211,0.148516
0.685628,0,0.029264,0.550722,0.0,0.8,3,69.8,1.880784,0.206096
0.749762,0,0.072776,0.576851,0.0,0.8,3,87.8,2.055875,0.209326
0.804886,0,0.07693,0.587496,0.0,0.8,3,103.1,1.736822,0.203676
0.840405,0,0.072791,0.650158,0.0,0.8,3,96.7,1.362655,0.168505
0.682459,0,0.043355,0.535624,0.0,0.8,3,67.4,1.832638,0.207043
0.753653,0,0.075955,0.600218,0.0,0.8,3,88.6,2.084717,0.203505
0.804961,0,0.095462,0.568964,0.0,0.8,3,100.4,1.678687,0.201861
0.838692,0,0.119667,0.603282,0.0,0.8,3,106.2,1.575778,0.174486
0.874402,0,0.121947,0.61897,0.0,0.8,3,106.1,0.968465,0.151986
0.696549,0,0.032258,0.539091,0.0,0.8,3,69.4,1.697441,0.194041
0.757215,0,0.055418,0.591208,0.0,0.8,3,91.0,2.053219,0.202968
0.805955,0,0.082933,0.585341,0.0,0.8,3,99.1,1.647443,0.200342
0.847056,0,0.088649,0.622985,0.0,0.8,3,103.4,1.352112,0.161541
0.689561,0,0.046107,0.546036,0.0,0.8,3,71.9,2.020434,0.203824
0.87241,0,0.076934,0.662769,0.0,0.8,3,105.6,1.064522,0.155274
0.695943,0,0.083981,0.511921,0.0,0.8,3,72.2,1.907859,0.197774
0.760015,0,0.098406,0.579434,0.0,0.8,3,89.9,2.102063,0.19758
0.697318,0,0.074712,0.519562,0.0,0.8,3,74.0,1.858133,0.197911
0.763967,0,0.078687,0.591208,0.0,0.8,3,98.8,2.175986,0.19992
0.807846,0,0.082933,0.585341,0.0,0.8,3,99.1,1.642734,0.198185
0.695142,0,0.066283,0.528554,0.0,0.8,3,74.7,1.999894,0.200559
0.801237,0,0.07693,0.587496,0.0,0.8,3,103.1,1.74347,0.207432
0.706077,0,0.151159,0.462442,0.0,0.8,3,78.8,1.995505,0.192934
0.756997,0,0.119005,0.56192,0.0,0.8,3,90.6,2.056352,0.202272
0.810969,0,0.124305,0.541163,0.0,0.8,3,104.0,1.753278,0.197409
0.874889,0,0.121947,0.61897,0.0,0.8,3,106.1,0.967494,0.151347
0.70123,0,0.074712,0.519562,0.0,0.8,3,74.3,1.830296,0.193653
0.801319,0,0.082933,0.585341,0.0,0.8,3,99.1,1.657583,0.205205
0.695199,0,0.066283,0.528611,0.0,0.8,3,74.9,2.004147,0.200616
0.701414,0,0.170084,0.445271,0.0,0.8,3,80.5,2.12203,0.199669
0.699178,0,0.074712,0.520221,0.0,0.8,3,74.2,1.834543,0.196381
0.80124,0,0.082933,0.585341,0.0,0.8,3,99.1,1.657848,0.20532
0.709218,0,0.034899,0.580206,0.0,0.3,5,46.7,1.714747,0.224075
0.770946,0,0.0,0.664905,0.0,0.3,5,63.7,2.027568,0.227443
0.830853,0,0.0,0.699621,0.0,0.3,5,78.4,1.941934,0.235422
0.814332,0,0.0,0.682156,0.0,0.3,5,82.6,1.855214,0.237694
0.880816,0,0.079221,0.688457,0.0,0.3,5,98.3,1.446965,0.197797
0.719274,0,0.017184,0.596552,0.0,0.3,5,48.7,1.636847,0.219806
0.771846,0,0.0,0.6656,0.0,0.3,5,65.8,2.023556,0.228984
0.825305,0,0.0,0.699621,0.0,0.3,5,78.3,1.860585,0.239281
0.815506,0,0.0,0.682156,0.0,0.3,5,76.7,1.70195,0.232454
0.866231,0,0.0,0.710546,0.0,0.3,5,93.5,1.385779,0.210776
0.718467,0,0.020337,0.58304,0.0,0.3,5,46.1,1.566072,0.215959
0.777137,0,0.0,0.664905,0.0,0.3,5,63.2,1.914926,0.220114
0.823158,0,0.0,0.699621,0.0,0.3,5,77.9,1.921363,0.240708
0.831753,0,0.048911,0.68556,0.0,0.3,5,87.3,1.819755,0.227945
0.878408,0,0.093059,0.710546,0.0,0.3,5,100.0,1.459827,0.199509
0.709935,0,0.034899,0.580923,0.0,0.3,5,46.8,1.706115,0.223721
0.779773,0,0.076933,0.596003,0.0,0.3,5,65.3,2.063664,0.223345
0.834185,0,0.079221,0.626994,0.0,0.3,5,86.0,2.070142,0.239041
0.830422,0,0.032606,0.713682,0.0,0.3,5,84.4,1.774955,0.225525
0.713287,0,0.043345,0.573404,0.0,0.3,5,49.3,1.693209,0.22589
0.794736,0,0.079094,0.625645,0.0,0.3,5,69.2,2.064103,0.21234
0.831929,0,0.101173,0.605042,0.0,0.3,5,81.1,1.953823,0.237146
0.838395,0,0.124679,0.626465,0.0,0.3,5,91.9,2.044469,0.225856
0.89375,0,0.126932,0.643057,0.0,0.3,5,103.7,1.346704,0.183311
0.719607,0,0.039873,0.567162,0.0,0.3,5,48.4,1.602996,0.218539
0.782672,0,0.061917,0.607376,0.0,0.3,5,68.5,2.069973,0.223082
0.847685,0,0.040743,0.666393,0.0,0.3,5,78.1,1.832192,0.223139
0.837896,0,0.093067,0.642584,0.0,0.3,5,86.7,1.745857,0.220514
0.726481,0,0.07787,0.55468,0.0,0.3,5,46.4,1.761495,0.21274
0.779831,0,0.076933,0.596061,0.0,0.3,5,64.7,2.048074,0.222534
0.835329,0,0.075079,0.676065,0.0,0.3,5,82.3,1.715952,0.221142
0.726718,0,0.083967,0.550016,0.0,0.3,5,46.4,1.704161,0.212283
0.799749,0,0.101552,0.605824,0.0,0.3,5,70.6,2.094688,0.209315
0.741934,0,0.088338,0.546811,0.0,0.3,5,48.7,1.635023,0.205445
0.793664,0,0.088346,0.607376,0.0,0.3,5,70.1,2.110744,0.214075
0.8417,0,0.093058,0.616665,0.0,0.3,5,80.4,1.91129,0.23008
0.726828,0,0.07787,0.555027,0.0,0.3,5,46.2,1.752351,0.212295
0.779114,0,0.076933,0.595344,0.0,0.3,5,65.1,2.078344,0.223699
0.734044,0,0.134371,0.510908,0.0,0.3,5,56.0,1.752305,0.220719
0.800688,0,0.127706,0.583494,0.0,0.3,5,73.6,2.152266,0.211986
0.842985,0,0.135935,0.572017,0.0,0.3,5,80.0,2.00137,0.228584
0.740853,0,0.088338,0.546811,0.0,0.3,5,48.7,1.636868,0.206176
0.746526,0,0.173354,0.488601,0.0,0.3,5,53.2,1.784383,0.208071
0.841186,0,0.093058,0.616665,0.0,0.3,5,80.4,1.912762,0.230434
0.663521,0,0.029264,0.541219,0.0,0.8,5,47.1,1.516503,0.199338
0.700131,0,0.0,0.625826,0.0,0.8,5,65.7,2.118195,0.232466
0.753691,0,0.0,0.641335,0.0,0.8,5,78.3,2.097717,0.235103
0.781873,0,0.0,0.645694,0.0,0.8,5,85.6,1.935591,0.224829
0.847847,0,0.076934,0.651733,0.0,0.8,5,103.2,1.690395,0.189155
0.662582,0,0.017183,0.548623,0.0,0.8,5,49.2,1.501318,0.201164
0.698632,0,0.0,0.625457,0.0,0.8,5,67.5,2.107151,0.235091
0.754782,0,0.0,0.641682,0.0,0.8,5,76.8,1.956003,0.233265
0.77816,0,0.0,0.645694,0.0,0.8,5,84.0,1.861391,0.226667
0.841935,0,0.0,0.681683,0.0,0.8,5,95.9,1.486137,0.193276
0.659024,0,0.015661,0.539789,0.0,0.8,5,46.7,1.498735,0.201039
0.707681,0,0.0,0.62689,0.0,0.8,5,65.6,2.066343,0.226301
0.75435,0,0.0,0.641682,0.0,0.8,5,78.4,2.053496,0.234954
0.796273,0,0.045994,0.649099,0.0,0.8,5,87.7,1.87248,0.212877
0.852003,0,0.091245,0.680124,0.0,0.8,5,106.2,1.692338,0.183265
0.662862,0,0.029264,0.54056,0.0,0.8,5,47.0,1.526693,0.199646
0.708586,0,0.072776,0.561913,0.0,0.8,5,68.7,2.121701,0.230365
0.766551,0,0.07693,0.572005,0.0,0.8,5,86.4,2.205388,0.231884
0.80107,0,0.072791,0.635595,0.0,0.8,5,84.9,1.809714,0.2071
0.666493,0,0.043355,0.527027,0.0,0.8,5,49.1,1.476645,0.199384
0.715935,0,0.075955,0.581477,0.0,0.8,5,70.6,2.160995,0.223242
0.76701,0,0.095462,0.552814,0.0,0.8,5,82.0,2.102029,0.22863
0.798165,0,0.119667,0.589493,0.0,0.8,5,95.8,2.148256,0.217089
0.847294,0,0.121947,0.608743,0.0,0.8,5,106.9,1.595049,0.189543
0.667076,0,0.032258,0.525843,0.0,0.8,5,49.2,1.477589,0.197671
0.72793,0,0.055418,0.573575,0.0,0.8,5,71.0,2.076275,0.215034
0.760966,0,0.082933,0.569306,0.0,0.8,5,81.8,2.086098,0.232968
0.808089,0,0.088649,0.607856,0.0,0.8,5,94.2,1.873932,0.205046
0.66965,0,0.046107,0.53783,0.0,0.8,5,45.9,1.538785,0.193642
0.851255,0,0.076934,0.651733,0.0,0.8,5,103.2,1.684169,0.18492
0.679632,0,0.083981,0.500941,0.0,0.8,5,47.1,1.523525,0.187203
0.722207,0,0.098406,0.564255,0.0,0.8,5,71.7,2.133437,0.219235
0.851097,0,0.121947,0.608743,0.0,0.8,5,106.9,1.587472,0.184897
0.678198,0,0.074712,0.507787,0.0,0.8,5,47.6,1.498124,0.188721
0.736937,0,0.078687,0.574292,0.0,0.8,5,75.6,2.191943,0.210913
0.753728,0,0.082933,0.569306,0.0,0.8,5,81.8,2.106361,0.238231
0.678484,0,0.066283,0.519044,0.0,0.8,5,47.4,1.519137,0.188368
0.767784,0,0.07693,0.572005,0.0,0.8,5,86.4,2.203143,0.230856
0.686655,0,0.151159,0.454562,0.0,0.8,5,54.6,1.639006,0.190126
0.725472,0,0.119005,0.546762,0.0,0.8,5,76.1,2.222614,0.221998
0.77243,0,0.124305,0.525361,0.0,0.8,5,85.5,2.251199,0.227021
0.678484,0,0.066283,0.519044,0.0,0.8,5,47.5,1.518932,0.188413
0.687018,0,0.170084,0.438144,0.0,0.8,5,54.1,1.646079,0.189292
0.676879,0,0.074712,0.506468,0.0,0.8,5,47.5,1.522757,0.189555
0.702432,0,0.034899,0.575078,0.0,0.3,7,35.6,1.418117,0.209212
0.741441,0,0.0,0.648648,0.0,0.3,7,48.5,1.922155,0.228128
0.786217,0,0.0,0.680486,0.0,0.3,7,62.4,2.095865,0.251541
0.792699,0,0.0,0.66675,0.0,0.3,7,69.6,1.991268,0.242215
0.860089,0,0.079221,0.678739,0.0,0.3,7,88.8,1.755827,0.21516
0.703074,0,0.017184,0.592295,0.0,0.3,7,36.0,1.345443,0.208779
0.745467,0,0.0,0.652507,0.0,0.3,7,49.1,1.813325,0.226073
0.786613,0,0.0,0.681181,0.0,0.3,7,64.1,2.035666,0.253756
0.793636,0,0.0,0.665686,0.0,0.3,7,68.3,1.951621,0.240548
0.832769,0,0.0,0.70009,0.0,0.3,7,84.1,1.687431,0.236096
0.707991,0,0.020337,0.576594,0.0,0.3,7,34.6,1.30534,0.203037
0.746582,0,0.0,0.648684,0.0,0.3,7,47.9,1.847294,0.222888
0.792044,0,0.0,0.680833,0.0,0.3,7,62.1,2.02962,0.246861
0.810198,0,0.048911,0.669736,0.0,0.3,7,73.8,2.024505,0.234224
0.85874,0,0.093059,0.70009,0.0,0.3,7,90.5,1.779534,0.215103
0.701716,0,0.034899,0.574362,0.0,0.3,7,35.5,1.424159,0.209452
0.752239,0,0.076933,0.585598,0.0,0.3,7,51.6,1.898921,0.226564
0.795934,0,0.079221,0.612937,0.0,0.3,7,72.7,2.285636,0.258002
0.813415,0,0.032606,0.697582,0.0,0.3,7,71.3,1.938241,0.228973
0.707291,0,0.043345,0.570384,0.0,0.3,7,37.8,1.380939,0.210068
0.772728,0,0.079094,0.613913,0.0,0.3,7,56.9,1.941572,0.216313
0.796659,0,0.101173,0.591644,0.0,0.3,7,67.4,2.071397,0.250868
0.822003,0,0.124679,0.611591,0.0,0.3,7,75.5,2.216965,0.228276
0.869156,0,0.126932,0.634263,0.0,0.3,7,94.7,1.665224,0.208071
0.705916,0,0.039873,0.560332,0.0,0.3,7,37.3,1.361894,0.208436
0.762728,0,0.061917,0.596175,0.0,0.3,7,52.8,1.845343,0.219315
0.800351,0,0.040743,0.651131,0.0,0.3,7,65.9,2.020662,0.246427
0.815188,0,0.093067,0.626738,0.0,0.3,7,73.2,1.940887,0.229167
0.714829,0,0.07787,0.550907,0.0,0.3,7,33.6,1.404626,0.198413
0.751522,0,0.076933,0.584881,0.0,0.3,7,51.8,1.92011,0.22718
0.795217,0,0.079221,0.61222,0.0,0.3,7,72.5,2.299869,0.258128
0.821174,0,0.075079,0.662277,0.0,0.3,7,72.1,1.897834,0.225468
0.719956,0,0.083967,0.545017,0.0,0.3,7,34.7,1.391287,0.197237
0.777141,0,0.101552,0.595816,0.0,0.3,7,56.5,1.922483,0.212888
0.822719,0,0.124679,0.612307,0.0,0.3,7,75.7,2.193242,0.227842
0.729347,0,0.088338,0.542321,0.0,0.3,7,36.5,1.351406,0.195548
0.772731,0,0.088346,0.596304,0.0,0.3,7,52.2,1.869757,0.211164
0.799111,0,0.093058,0.601346,0.0,0.3,7,68.1,2.140429,0.250091
0.726863,0,0.134371,0.506164,0.0,0.3,7,42.4,1.442028,0.206164
0.777135,0,0.127706,0.572848,0.0,0.3,7,59.3,2.03705,0.216347
0.802181,0,0.135935,0.557279,0.0,0.3,7,64.2,2.146649,0.243779
0.730551,0,0.088338,0.542669,0.0,0.3,7,36.3,1.329466,0.19379
0.772071,0,0.088346,0.595644,0.0,0.3,7,52.1,1.881896,0.211473
0.799828,0,0.093058,0.602063,0.0,0.3,7,68.3,2.128386,0.24992
0.733764,0,0.173354,0.483025,0.0,0.3,7,40.5,1.533331,0.199178
0.655377,0,0.029264,0.53512,0.0,0.8,7,35.2,1.257791,0.188219
0.683101,0,0.0,0.61532,0.0,0.8,7,50.2,1.870126,0.225365
0.718832,0,0.0,0.625682,0.0,0.8,7,62.2,2.165332,0.244772
0.748975,0,0.0,0.630289,0.0,0.8,7,72.4,2.120977,0.239053
0.81798,0,0.076934,0.640696,0.0,0.8,7,89.8,2.003984,0.21476
0.657247,0,0.017183,0.545523,0.0,0.8,7,35.7,1.173131,0.18645
0.683613,0,0.0,0.615682,0.0,0.8,7,52.1,1.853962,0.226906
0.720862,0,0.0,0.626399,0.0,0.8,7,63.4,2.080958,0.244646
0.742345,0,0.0,0.629941,0.0,0.8,7,71.8,2.101653,0.24282
0.80468,0,0.0,0.670532,0.0,0.8,7,87.8,1.868943,0.227009
