sim_no,UHI_d,asphalt_ratio,park_grass_ratio,parcel_grass_ratio,podium_grass_ratio,GnPR,TCR,greenroof_ratio,SCR,parcel_fp_ratio,podium_fp_ratio,tower_GFA,podium_GFA,total_GFA,avg_BH,avg_GPR,parcelArea,parkLocation,parkRadius,roadDensity,bldDensity,podiumDensity,treeDensity,roofType
8735,0.213733,0.134203,0.083967,0.389946,0.179386,0.653299,0,0.174012,0.250982,0.048221,0.038485,910453.3293,379683.8677,1290100,25.8,1.341486,2,42,200,0.3,9,0.4,9,1
8736,0.261324,0.09955,0.101552,0.457047,0.131041,0.68964,0,0.17808,0.24354,0.054476,0.03273,1520400,361327.5916,1881700,46.6,1.966173,3,42,200,0.3,9,0.4,9,1
8737,0.324281,0.044727,0.101173,0.405381,0.166243,0.672797,0.06073,0.245268,0.319685,0.05092,0.037209,1859000,535184.3203,2394200,56.6,2.364036,4,42,200,0.3,9,0.4,9,1
8738,0.284292,0.058153,0.124679,0.461582,0.142286,0.728547,0.057738,0.188926,0.237686,0.051683,0.02438,1957600,373552.2146,2331200,62.3,2.435038,5,42,200,0.3,9,0.4,9,1
8739,0.24476,0.048316,0.126932,0.482967,0.213458,0.823357,0.058683,0.115621,0.141032,0.036443,0.012706,1639400,212365.5172,1851800,86.2,2.005258,6,42,200,0.3,9,0.4,9,1
8740,0.214909,0.134203,0.088338,0.395827,0.179996,0.664161,0,0.166007,0.237265,0.048243,0.035629,939924.5889,354528.5941,1294500,28.1,1.325218,2,72,200,0.3,9,0.4,9,1
8741,0.243938,0.09955,0.088346,0.445064,0.162736,0.696146,0,0.172648,0.23596,0.059217,0.031656,1446000,335333.1581,1781300,40.3,1.861979,3,72,200,0.3,9,0.4,9,1
8742,0.309361,0.044727,0.093058,0.402797,0.195608,0.691463,0,0.230292,0.297326,0.053504,0.033517,1914300,486068.4324,2400400,55.8,2.294147,4,72,200,0.3,9,0.4,9,1
8743,0.295,0.058153,0.093067,0.455597,0.171173,0.719837,0.046999,0.19483,0.249203,0.048507,0.027187,1843400,401023.6576,2244400,64.2,2.201272,5,72,200,0.3,9,0.4,9,1
8744,0.276073,0.048316,0.093059,0.469035,0.218162,0.780256,0.066929,0.153303,0.189553,0.03799,0.018125,1711500,308407.6029,2019900,79.8,2.144124,6,72,200,0.3,9,0.4,9,1
8745,0.216792,0.134203,0.07787,0.397157,0.169655,0.644682,0,0.182429,0.259799,0.047107,0.038685,906329.7052,402174.2205,1308500,25.7,1.362755,2,0,250,0.3,9,0.4,9,1
8746,0.261221,0.09955,0.076933,0.450948,0.146379,0.67426,0,0.189267,0.263113,0.056221,0.036923,1476700,392841.4769,1869500,41.5,1.881777,3,0,250,0.3,9,0.4,9,1
8747,0.329292,0.044727,0.079221,0.431147,0.165917,0.676285,0.053702,0.238625,0.319351,0.047106,0.040363,2020700,535937.454,2556600,59.2,2.512116,4,0,250,0.3,9,0.4,9,1
8748,0.287774,0.058153,0.075079,0.512946,0.140617,0.728642,0.055154,0.186025,0.240399,0.049919,0.027187,1946800,377411.1125,2324200,63.2,2.266061,5,0,250,0.3,9,0.4,9,1
8749,0.292363,0.048316,0.079221,0.460493,0.217903,0.757617,0.054582,0.169492,0.218642,0.037474,0.024575,1950700,361925.2876,2312600,76.2,2.303887,6,0,250,0.3,9,0.4,9,1
8750,0.219578,0.134203,0.134371,0.3658,0.167422,0.667593,0,0.164528,0.23188,0.042158,0.033676,897811.1979,360661.526,1258500,31.2,1.370811,2,42,250,0.3,9,0.4,9,1
8751,0.258071,0.09955,0.127706,0.432302,0.136738,0.696746,0,0.172514,0.234894,0.053067,0.03119,1551000,348160.483,1899200,47.2,2.05248,3,42,250,0.3,9,0.4,9,1
8752,0.303402,0.044727,0.135935,0.406621,0.149013,0.691569,0.066246,0.228523,0.298885,0.04968,0.035181,1739800,494662.7359,2234500,52.5,2.27818,4,42,250,0.3,9,0.4,9,1
8753,0.284532,0.058153,0.124679,0.460865,0.142286,0.72783,0.057567,0.189643,0.238403,0.0524,0.02438,1970900,373552.2146,2344500,62.1,2.453113,5,42,250,0.3,9,0.4,9,1
8754,0.24476,0.048316,0.126932,0.482967,0.213458,0.823357,0.058605,0.115621,0.141032,0.036443,0.012706,1639400,212365.5172,1851800,86.2,2.005258,6,42,250,0.3,9,0.4,9,1
8755,0.214201,0.134203,0.088338,0.396523,0.179996,0.664857,0,0.165311,0.236569,0.047547,0.035629,929482.4984,354528.5941,1284000,28,1.313804,2,72,250,0.3,9,0.4,9,1
8756,0.242774,0.09955,0.088346,0.445064,0.164145,0.697555,0,0.171899,0.233891,0.059217,0.030996,1438400,332076.955,1770500,40.4,1.848651,3,72,250,0.3,9,0.4,9,1
8757,0.309361,0.044727,0.093058,0.402797,0.195608,0.691463,0,0.230292,0.297326,0.053504,0.033517,1914300,486068.4324,2400400,55.8,2.294147,4,72,250,0.3,9,0.4,9,1
8758,0.297386,0.058153,0.093067,0.457031,0.167294,0.717392,0.047233,0.197276,0.251649,0.047074,0.027187,1826800,409989.2831,2236800,64.7,2.18728,5,72,250,0.3,9,0.4,9,1
8759,0.276073,0.048316,0.093059,0.469035,0.218162,0.780256,0.06696,0.153303,0.189553,0.03799,0.018125,1711500,308407.6029,2019900,79.8,2.144124,6,72,250,0.3,9,0.4,9,1
8760,0.216758,0.134203,0.07787,0.397157,0.169944,0.644971,0,0.18214,0.25951,0.047107,0.038685,906329.7052,401505.9493,1307800,25.7,1.362262,2,0,300,0.3,9,0.4,9,1
8761,0.260708,0.09955,0.076933,0.450948,0.147344,0.675225,0,0.188302,0.262149,0.056221,0.036923,1476700,390612.1982,1867300,41.5,1.87838,3,0,300,0.3,9,0.4,9,1
8762,0.329292,0.044727,0.079221,0.431147,0.165917,0.676285,0.053702,0.238625,0.319351,0.047106,0.040363,2020700,535937.454,2556600,59.2,2.512116,4,0,300,0.3,9,0.4,9,1
8763,0.287774,0.058153,0.075079,0.512888,0.140617,0.728584,0.055279,0.186082,0.240456,0.049976,0.027187,1946000,377411.1125,2323400,63.2,2.263627,5,0,300,0.3,9,0.4,9,1
8764,0.292363,0.048316,0.079221,0.460493,0.217903,0.757617,0.054582,0.169492,0.218642,0.037474,0.024575,1950700,361925.2876,2312600,76.2,2.303887,6,0,300,0.3,9,0.4,9,1
8765,0.2129,0.134203,0.173354,0.350397,0.154057,0.677808,0.071168,0.154951,0.221028,0.042918,0.033038,943000.1856,335296.7349,1278300,30.8,1.470071,2,42,300,0.3,9,0.4,9,1
8766,0.239989,0.09955,0.271938,0.347488,0.124302,0.743728,0,0.136134,0.177312,0.046612,0.020589,1426900,254493.8425,1681400,57.1,2.298518,3,42,300,0.3,9,0.4,9,1
8767,0.298984,0.044727,0.28893,0.331857,0.116659,0.737446,0.104425,0.182796,0.252858,0.036836,0.035031,1964800,418315.9052,2383100,65.4,3.001827,4,42,300,0.3,9,0.4,9,1
8768,0.294406,0.058153,0.235863,0.364125,0.14574,0.745728,0.080976,0.172405,0.219846,0.037955,0.023721,1935100,365571.2391,2300700,77.1,2.844262,5,42,300,0.3,9,0.4,9,1
8769,0.239954,0.048316,0.196086,0.419748,0.213473,0.829307,0.068448,0.109672,0.135084,0.030509,0.012706,1493400,212331.3504,1705700,86.1,2.03386,6,42,300,0.3,9,0.4,9,1
8770,0.213288,0.134203,0.088338,0.395827,0.182182,0.666347,0,0.164168,0.23473,0.048243,0.035281,931490.5927,349475.7034,1281000,27.9,1.312871,2,72,300,0.3,9,0.4,9,1
8771,0.243938,0.09955,0.088346,0.445064,0.162736,0.696146,0,0.172648,0.23596,0.059217,0.031656,1446000,335333.1581,1781300,40.3,1.861979,3,72,300,0.3,9,0.4,9,1
8772,0.308082,0.044727,0.093058,0.402081,0.197222,0.692361,0.055588,0.229394,0.296429,0.05422,0.033517,1920900,482338.9561,2403200,55.6,2.298292,4,72,300,0.3,9,0.4,9,1
8773,0.295811,0.058153,0.093067,0.455597,0.169777,0.718441,0.046921,0.196225,0.250599,0.048507,0.027187,1843400,404249.6596,2247600,64.2,2.203882,5,72,300,0.3,9,0.4,9,1
8774,0.276073,0.048316,0.093059,0.469035,0.218162,0.780256,0.066976,0.153303,0.189553,0.03799,0.018125,1711500,308407.6029,2019900,79.8,2.144124,6,72,300,0.3,9,0.4,9,1
8775,0.203151,0.220688,0.029264,0.395461,0.175893,0.600618,0,0.145951,0.211437,0.043466,0.032743,820132.1824,312545.9942,1132700,27.1,1.205462,2,0,100,0.8,9,0.4,9,1
8776,0.252603,0.167458,0,0.46667,0.141784,0.608454,0.034839,0.188334,0.259843,0.056935,0.035755,1466100,386333.496,1852400,38.3,1.815246,3,0,100,0.8,9,0.4,9,1
8777,0.311153,0.123344,0,0.461164,0.136035,0.597199,0,0.24175,0.317162,0.05804,0.037706,1912300,511747.8541,2424000,51,2.348911,4,0,100,0.8,9,0.4,9,1
8778,0.296792,0.111386,0,0.486783,0.166956,0.653739,0.033035,0.204039,0.265699,0.052601,0.03083,1970300,421267.7909,2391600,58.9,2.281244,5,0,100,0.8,9,0.4,9,1
8779,0.289966,0.092195,0.076934,0.445154,0.195558,0.717646,0,0.165584,0.214733,0.037474,0.024575,1956200,352891.7009,2309100,75.7,2.426385,6,0,100,0.8,9,0.4,9,1
8780,0.203836,0.220688,0.017183,0.386848,0.195589,0.59962,0,0.148006,0.21138,0.046114,0.031687,836534.3483,308733.7418,1145300,27.4,1.176949,2,42,100,0.8,9,0.4,9,1
8781,0.252546,0.167458,0,0.467068,0.147436,0.614504,0.035429,0.183348,0.252729,0.056537,0.034691,1383400,373270.0603,1756700,40.1,1.789803,3,42,100,0.8,9,0.4,9,1
8782,0.315902,0.123344,0,0.457993,0.136972,0.594965,0,0.245026,0.318354,0.061211,0.036664,1963500,509582.181,2473100,52.8,2.346104,4,42,100,0.8,9,0.4,9,1
8783,0.299623,0.111386,0,0.485024,0.164522,0.649546,0.032972,0.208232,0.269892,0.05436,0.03083,2072600,426892.0648,2499500,59.3,2.345393,5,42,100,0.8,9,0.4,9,1
8784,0.279658,0.092195,0,0.515638,0.212862,0.7285,0,0.158052,0.200556,0.043924,0.021252,1900900,312897.9941,2213800,75.7,2.166241,6,42,100,0.8,9,0.4,9,1
8785,0.201906,0.220688,0.015661,0.377027,0.203822,0.59651,0,0.149961,0.215643,0.046945,0.032841,816890.29,313998.8144,1130900,25.9,1.154679,2,72,100,0.8,9,0.4,9,1
8786,0.242626,0.167458,0,0.463592,0.154582,0.618174,0.03634,0.182004,0.246734,0.060013,0.032365,1373700,356754.662,1730500,37.2,1.775601,3,72,100,0.8,9,0.4,9,1
8787,0.303368,0.123344,0,0.457043,0.153416,0.610459,0,0.229923,0.302469,0.062161,0.036273,1942000,471577.2063,2413600,51.1,2.314151,4,72,100,0.8,9,0.4,9,1
8788,0.307763,0.111386,0.045994,0.428199,0.178737,0.65293,0.036991,0.202557,0.268799,0.046705,0.033121,2019100,436763.818,2455900,64.1,2.447611,5,72,100,0.8,9,0.4,9,1
8789,0.297409,0.092195,0.091245,0.453898,0.171569,0.716712,0.0639,0.167035,0.215153,0.03799,0.024059,1986600,353860.8017,2340500,82.2,2.571922,6,72,100,0.8,9,0.4,9,1
8790,0.204053,0.220688,0.029264,0.395461,0.173722,0.598447,0,0.148122,0.213608,0.043466,0.032743,820132.1824,317564.3964,1137700,27.1,1.211062,2,0,150,0.8,9,0.4,9,1
8791,0.249932,0.167458,0.072776,0.433098,0.124381,0.630255,0,0.1684,0.236177,0.046535,0.033889,1312500,359984.8942,1672500,42.5,1.813494,3,0,150,0.8,9,0.4,9,1
8792,0.321301,0.123344,0.07693,0.397551,0.139104,0.613585,0,0.222729,0.303412,0.044723,0.040341,1981500,504656.2055,2486200,59.3,2.67297,4,0,150,0.8,9,0.4,9,1
8793,0.274167,0.111386,0.072791,0.485889,0.141251,0.699931,0.051267,0.16149,0.215864,0.045189,0.027187,1894400,331637.3162,2226000,64.4,2.266585,5,0,150,0.8,9,0.4,9,1
8794,0.289966,0.092195,0.076934,0.445154,0.195558,0.717646,0,0.165584,0.214733,0.037474,0.024575,1956200,352891.7009,2309100,75.7,2.426385,6,0,150,0.8,9,0.4,9,1
8795,0.203493,0.220688,0.043355,0.381069,0.183479,0.607903,0,0.140199,0.202619,0.043767,0.03121,816834.9257,295012.9994,1111800,28.9,1.192056,2,42,150,0.8,9,0.4,9,1
8796,0.25524,0.167458,0.075955,0.425585,0.131225,0.632765,0.047701,0.168068,0.231486,0.050868,0.031709,1426100,344166.1591,1770300,46.8,1.952146,3,42,150,0.8,9,0.4,9,1
8797,0.306998,0.123344,0.095462,0.376525,0.149407,0.621394,0.054646,0.220182,0.290342,0.047218,0.03508,1727800,480842.5136,2208600,56.5,2.356277,4,42,150,0.8,9,0.4,9,1
8798,0.273447,0.111386,0.119667,0.43684,0.140463,0.69697,0.056254,0.167257,0.216017,0.047361,0.02438,1910300,333458.1731,2243800,64.1,2.478866,5,42,150,0.8,9,0.4,9,1
8799,0.280308,0.092195,0.121947,0.466023,0.151751,0.739721,0,0.148927,0.187239,0.036443,0.019156,1854800,304252.5209,2159100,84.5,2.39904,6,42,150,0.8,9,0.4,9,1
